run id, strategy, time to plan, robot task number, human task number, makespan, risk
Planner, 20100.5, 16.5, 1.5, 255.47619047619042, 3.575881919434704E-37
RiskAssessmentPlanner, 146344.25, 12.25, 5.75, 218.92857142857144, 4.7125811426615335E-23
MakespanPlanner, 166571.0, 12.25, 5.75, 36.285714285714285, 7.69875534902553E-18
RiskPlanner, 77893.75, 17.0, 1.0, 680.0, 1.5563808171787847E-50
