run id,shared,expertise,strategy,time to plan,average risk,max risk,foam collisions,wood collisions,metal collisions,best makespan,human makespan,best robot makespan,estimated robot makespan,robot foam,robot wood,robot metal
21,4,exp,RiskAssessmentPlanner,78533,1.4720085470085471E-4,0.002512820512820513,1,1,0,492.0,81.0,492.0,532.0,5,4,3
22,4,exp,RiskAssessmentPlanner,90490,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
23,4,exp,RiskAssessmentPlanner,79055,1.4720085470085471E-4,0.002512820512820513,1,1,0,492.0,81.0,492.0,532.0,5,4,3
24,4,exp,RiskAssessmentPlanner,78407,1.4720085470085471E-4,0.002512820512820513,1,1,0,492.0,81.0,492.0,532.0,5,4,3
25,4,exp,MakespanPlanner,192991,0.01263446153846154,0.08064,2,0,2,71.09523809523807,60.0,71.09523809523807,85.3809523809524,3,5,5
26,4,exp,MakespanPlanner,132861,0.01270810256410256,0.053760000000000016,3,1,0,64.4285714285714,60.0,64.4285714285714,71.57142857142857,4,4,5
27,4,exp,MakespanPlanner,170705,0.013860722222222231,0.053760000000000016,2,1,1,77.23809523809523,71.0,77.23809523809523,96.52380952380955,3,4,5
28,4,exp,MakespanPlanner,179021,0.014962222222222215,0.053760000000000016,0,2,1,74.85714285714285,71.0,74.85714285714285,92.71428571428574,4,3,5
29,4,exp,MakespanPlanner,184929,0.009525598290598295,0.053760000000000016,1,1,1,69.19047619047618,60.0,69.19047619047618,80.14285714285715,4,4,5
30,4,exp,RiskPlanner,74462,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
31,4,exp,RiskPlanner,74686,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
32,4,exp,RiskPlanner,74853,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
33,4,exp,RiskPlanner,74738,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
34,4,exp,RiskPlanner,74681,1.287912087912088E-4,0.002328571428571429,1,0,0,533.0,70.0,533.0,553.0,5,5,3
35,4,exp,Planner,22291,0.0022855238095238093,0.04608,1,0,1,198.33333333333337,38.0,198.33333333333337,207.14285714285717,5,5,5
36,4,exp,Planner,22340,3.377777777777778E-4,0.009173333333333334,0,0,1,346.42857142857144,38.0,346.42857142857144,361.42857142857144,5,5,5
37,4,exp,Planner,21212,0.005696813186813187,0.04608,1,1,1,212.99999999999997,65.0,212.99999999999997,225.14285714285714,5,4,4
38,4,exp,Planner,22795,0.005226607352486872,0.0504,1,0,2,196.33333333333334,65.0,196.33333333333334,217.52380952380955,5,4,4
39,4,exp,Planner,21885,9.736502397945698E-4,0.010416761904761906,0,0,1,196.33333333333331,65.0,196.33333333333331,211.33333333333331,5,4,4
40,4,unexp,RiskAssessmentPlanner,78202,3.7206896551724133E-4,0.005241379310344827,1,0,0,410.0,71.0,410.0,430.0,5,4,1
41,4,unexp,RiskAssessmentPlanner,77585,3.7206896551724133E-4,0.005241379310344827,1,0,0,410.0,71.0,410.0,430.0,5,4,1
42,4,unexp,RiskAssessmentPlanner,78108,3.7206896551724133E-4,0.005241379310344827,1,0,0,410.0,71.0,410.0,430.0,5,4,1
43,4,unexp,RiskAssessmentPlanner,78172,3.7206896551724133E-4,0.005241379310344827,1,0,0,410.0,71.0,410.0,430.0,5,4,1
44,4,unexp,RiskAssessmentPlanner,78566,3.7206896551724133E-4,0.005241379310344827,1,0,0,410.0,71.0,410.0,430.0,5,4,1
45,4,unexp,MakespanPlanner,138352,0.03340409090909092,0.12544,1,2,1,56.714285714285694,52.0,56.714285714285694,67.66666666666666,3,3,5
46,4,unexp,MakespanPlanner,173678,0.03008366666666666,0.12544,0,2,1,51.999999999999986,45.0,51.999999999999986,58.42857142857141,5,2,5
47,4,unexp,MakespanPlanner,155887,0.036377930555555556,0.12544,2,1,0,50.09523809523809,45.0,50.09523809523809,56.28571428571427,3,4,5
48,4,unexp,MakespanPlanner,161572,0.02663111111111111,0.12544,1,2,1,54.380952380952365,45.0,54.380952380952365,62.714285714285694,4,3,5
49,4,unexp,MakespanPlanner,114819,0.039027515151515146,0.12544,0,3,1,54.333333333333314,52.0,54.333333333333314,65.99999999999999,3,3,5
50,4,unexp,RiskPlanner,93424,8.46153846153846E-5,0.0021999999999999997,1,0,0,533.0,41.0,533.0,553.0,5,4,4
51,4,unexp,RiskPlanner,93234,8.46153846153846E-5,0.0021999999999999997,1,0,0,533.0,41.0,533.0,553.0,5,4,4
52,4,unexp,RiskPlanner,93009,8.46153846153846E-5,0.0021999999999999997,1,0,0,533.0,41.0,533.0,553.0,5,4,4
53,4,unexp,RiskPlanner,92954,8.46153846153846E-5,0.0021999999999999997,1,0,0,533.0,41.0,533.0,553.0,5,4,4
54,4,unexp,RiskPlanner,93146,8.46153846153846E-5,0.0021999999999999997,1,0,0,533.0,41.0,533.0,553.0,5,4,4
55,4,unexp,Planner,21786,8.324717514124292E-4,0.017779999999999997,1,0,0,226.28571428571428,48.0,226.28571428571428,246.2857142857143,5,3,4
56,4,unexp,Planner,22683,0.002908162601626016,0.03419733333333333,0,0,1,222.0952380952381,31.0,222.0952380952381,224.95238095238096,5,4,5
57,4,unexp,Planner,21226,4.4285714285714284E-4,0.0124,0,1,0,221.14285714285714,31.0,221.14285714285714,236.14285714285714,5,4,5
58,4,unexp,Planner,22309,0.0010544927536231886,0.019600000000000003,0,1,0,205.00000000000003,24.0,205.00000000000003,220.0,5,5,5
59,4,unexp,Planner,21667,6.765714285714285E-4,0.018944,0,0,1,213.52380952380952,31.0,213.52380952380952,228.5238095238095,5,4,5
60,6,exp,RiskAssessmentPlanner,103559,0.009284803030303034,0.033600000000000005,1,0,0,100.04761904761908,87.0,100.04761904761908,120.0476190476191,1,6,4
61,6,exp,RiskAssessmentPlanner,163863,0.0037527755102040824,0.013440000000000004,0,0,1,146.0,146.0,117.0,132.0,6,0,1
62,6,exp,RiskAssessmentPlanner,116692,0.003329722222222223,0.013440000000000004,0,0,0,162.0,162.0,74.0952380952381,74.0952380952381,6,0,0
63,6,exp,RiskAssessmentPlanner,201865,0.003053346938775511,0.013440000000000004,0,0,1,146.0,146.0,127.4761904761905,142.47619047619048,6,0,1
64,6,exp,RiskAssessmentPlanner,130121,0.009276552380952383,0.033600000000000005,2,0,1,113.80952380952381,113.0,113.80952380952381,139.52380952380955,3,6,1
65,6,exp,MakespanPlanner,177744,0.01418714285714286,0.053760000000000016,2,3,0,55.42857142857141,44.0,55.42857142857141,62.57142857142855,4,4,6
66,6,exp,MakespanPlanner,236643,0.016020000000000003,0.053760000000000016,0,2,0,53.999999999999986,44.0,53.999999999999986,56.85714285714285,5,3,6
67,6,exp,MakespanPlanner,238098,0.013861428571428571,0.05376000000000001,1,2,0,57.809523809523796,44.0,57.809523809523796,62.095238095238074,5,3,6
68,6,exp,MakespanPlanner,237553,0.014471428571428574,0.053760000000000016,1,1,0,57.809523809523796,44.0,57.809523809523796,60.66666666666664,3,5,6
69,6,exp,MakespanPlanner,178988,0.012657142857142858,0.053760000000000016,3,0,0,55.42857142857141,44.0,55.42857142857141,59.714285714285694,3,5,6
70,6,exp,RiskPlanner,83709,4.561111111111111E-4,0.0018133333333333335,0,0,0,236.0,162.0,236.0,236.0,6,0,0
71,6,exp,RiskPlanner,144547,3.0149122807017546E-4,9.178947368421055E-4,0,0,0,246.0,162.0,246.0,246.0,6,0,0
72,6,exp,RiskPlanner,85133,0.0016551817260753434,0.033600000000000005,1,0,0,413.8571428571429,107.0,413.8571428571429,433.8571428571429,5,6,0
73,6,exp,RiskPlanner,174791,9.409243085880642E-4,0.00768,0,0,0,210.28571428571428,162.0,210.28571428571428,210.28571428571428,6,0,0
74,6,exp,RiskPlanner,124853,0.0010687500000000003,0.013440000000000004,0,0,0,290.8571428571429,140.0,290.8571428571429,290.8571428571429,6,2,0
75,6,exp,Planner,25005,0.0,0.0,0,0,0,312.2857142857143,1.0,312.2857142857143,312.2857142857143,6,6,6
76,6,exp,Planner,24969,0.0,0.0,0,0,0,304.19047619047615,1.0,304.19047619047615,304.19047619047615,6,6,6
77,6,exp,Planner,23322,0.001275,0.033600000000000005,0,0,0,166.4761904761905,22.0,166.4761904761905,166.4761904761905,5,5,6
78,6,exp,Planner,23357,2.1176470588235292E-4,0.0072,1,0,0,206.52380952380955,11.0,206.52380952380955,211.52380952380958,5,6,6
79,6,exp,Planner,23163,0.0017875555555555557,0.04608,0,0,2,267.90476190476187,32.0,267.90476190476187,285.047619047619,6,6,4
80,0,exp,RiskAssessmentPlanner,55359,1.7123297491039428E-4,0.001224,2,0,0,369.0,114.0,369.0,409.0,3,3,3
81,0,exp,RiskAssessmentPlanner,54069,1.7189964157706097E-4,0.0011400000000000002,2,0,0,369.0,114.0,369.0,409.0,3,3,3
82,0,exp,RiskAssessmentPlanner,55404,1.7123297491039428E-4,0.001224,2,0,0,369.0,114.0,369.0,409.0,3,3,3
83,0,exp,RiskAssessmentPlanner,54835,1.7123297491039428E-4,0.001224,2,0,0,369.0,114.0,369.0,409.0,3,3,3
84,0,exp,RiskAssessmentPlanner,53740,1.7189964157706097E-4,0.0011400000000000002,2,0,0,369.0,114.0,369.0,409.0,3,3,3
85,0,exp,MakespanPlanner,128266,0.01127448148148149,0.0504,1,1,3,114.0,114.0,107.09523809523812,136.8571428571429,3,3,3
86,0,exp,MakespanPlanner,147960,0.009339906525573193,0.03546666666666667,2,1,0,114.0,114.0,89.00000000000001,112.0952380952381,3,3,3
87,0,exp,MakespanPlanner,86452,0.011551947089947091,0.08064,2,2,2,116.61904761904763,114.0,116.61904761904763,149.0,3,3,3
88,0,exp,MakespanPlanner,98395,0.011563820105820109,0.05555200000000004,1,1,3,114.0,114.0,111.3809523809524,147.57142857142858,3,3,3
89,0,exp,MakespanPlanner,88654,0.009943873015873017,0.053760000000000016,2,3,0,114.0,114.0,99.47619047619048,133.04761904761904,3,3,3
90,0,exp,RiskPlanner,51638,1.7433691756272405E-4,0.0012180645161290326,2,0,0,369.0,114.0,369.0,409.0,3,3,3
91,0,exp,RiskPlanner,50959,1.7433691756272405E-4,0.0012180645161290326,2,0,0,369.0,114.0,369.0,409.0,3,3,3
92,0,exp,RiskPlanner,55215,1.70573476702509E-4,0.00114,3,0,0,369.0,114.0,369.0,429.0,3,3,3
93,0,exp,RiskPlanner,51142,1.7433691756272405E-4,0.0012180645161290326,2,0,0,369.0,114.0,369.0,409.0,3,3,3
94,0,exp,RiskPlanner,51121,1.7433691756272405E-4,0.0012180645161290326,2,0,0,369.0,114.0,369.0,409.0,3,3,3
95,0,exp,Planner,19298,0.006303116402116403,0.033600000000000005,1,0,1,116.61904761904762,114.0,116.61904761904762,133.2857142857143,3,3,3
96,0,exp,Planner,19481,0.008916031746031748,0.05376000000000001,2,0,1,114.0,114.0,91.85714285714288,119.71428571428572,3,3,3
97,0,exp,Planner,19536,0.004520711983001795,0.0315,0,2,0,193.2857142857143,114.0,193.2857142857143,206.61904761904762,3,3,3
98,0,exp,Planner,19695,0.006099825224632917,0.0288,2,1,2,162.8095238095238,114.0,162.8095238095238,199.23809523809524,3,3,3
99,0,exp,Planner,19487,0.0055766414141414184,0.05376000000000001,1,2,0,186.14285714285717,114.0,186.14285714285717,214.47619047619048,3,3,3
100,0,unexp,RiskAssessmentPlanner,50814,2.508888888888888E-4,0.0024839999999999997,1,0,0,369.0,72.0,369.0,389.0,3,3,3
101,0,unexp,RiskAssessmentPlanner,50832,2.508888888888888E-4,0.0024839999999999992,1,0,0,369.0,72.0,369.0,389.0,3,3,3
102,0,unexp,RiskAssessmentPlanner,51076,2.508888888888888E-4,0.0024839999999999997,1,0,0,369.0,72.0,369.0,389.0,3,3,3
103,0,unexp,RiskAssessmentPlanner,51144,2.508888888888888E-4,0.0024839999999999997,1,0,0,369.0,72.0,369.0,389.0,3,3,3
104,0,unexp,RiskAssessmentPlanner,50974,2.508888888888888E-4,0.0024839999999999992,1,0,0,369.0,72.0,369.0,389.0,3,3,3
105,0,unexp,MakespanPlanner,86105,0.02067857407407407,0.0784,2,1,1,75.1904761904762,72.0,75.1904761904762,95.66666666666667,3,3,3
106,0,unexp,MakespanPlanner,82328,0.01249422222222222,0.0784,1,0,1,83.28571428571429,72.0,83.28571428571429,104.71428571428572,3,3,3
107,0,unexp,MakespanPlanner,77888,0.016471944444444442,0.08362666666666664,0,0,1,79.95238095238096,72.0,79.95238095238096,82.09523809523812,3,3,3
108,0,unexp,MakespanPlanner,77251,0.022717259259259256,0.18816,0,1,2,80.42857142857144,72.0,80.42857142857144,100.1904761904762,3,3,3
109,0,unexp,MakespanPlanner,77480,0.008109893383674937,0.038901333333333336,1,1,1,83.76190476190477,72.0,83.76190476190477,105.42857142857144,3,3,3
110,0,unexp,RiskPlanner,51251,2.54E-4,0.0023680000000000003,2,0,0,369.0,72.0,369.0,409.0,3,3,3
111,0,unexp,RiskPlanner,49231,2.6000000000000003E-4,0.00248,2,0,0,369.0,72.0,369.0,409.0,3,3,3
112,0,unexp,RiskPlanner,50851,2.54E-4,0.0023159999999999995,2,0,0,369.0,72.0,369.0,409.0,3,3,3
113,0,unexp,RiskPlanner,49703,2.6000000000000003E-4,0.00248,2,0,0,369.0,72.0,369.0,409.0,3,3,3
114,0,unexp,RiskPlanner,49636,2.6000000000000003E-4,0.00248,2,0,0,369.0,72.0,369.0,409.0,3,3,3
115,0,unexp,Planner,19513,0.012972254901960783,0.0784,2,1,1,111.85714285714286,72.0,111.85714285714286,143.52380952380952,3,3,3
116,0,unexp,Planner,19415,0.007867883339785779,0.0784,1,0,1,125.19047619047619,72.0,125.19047619047619,155.1904761904762,3,3,3
117,0,unexp,Planner,19396,0.011741080246913579,0.0784,1,1,1,87.09523809523809,72.0,87.09523809523809,109.95238095238095,3,3,3
118,0,unexp,Planner,19406,0.006937530864197531,0.0448,2,0,2,157.57142857142856,72.0,157.57142857142856,188.04761904761904,3,3,3
119,0,unexp,Planner,19609,0.0036304320987654323,0.04017777777777778,0,2,0,249.0,72.0,249.0,279.0,3,3,3
120,2,exp,RiskAssessmentPlanner,72833,2.583456790123457E-4,0.0026222222222222224,2,1,0,369.0,119.0,369.0,429.0,4,3,2
121,2,exp,RiskAssessmentPlanner,72765,2.583456790123457E-4,0.0026222222222222224,2,1,0,369.0,119.0,369.0,429.0,4,3,2
122,2,exp,RiskAssessmentPlanner,72888,2.583456790123457E-4,0.0026222222222222224,2,1,0,369.0,119.0,369.0,429.0,4,3,2
123,2,exp,RiskAssessmentPlanner,72568,2.583456790123457E-4,0.0026222222222222224,2,1,0,369.0,119.0,369.0,429.0,4,3,2
124,2,exp,RiskAssessmentPlanner,66102,5.055000000000001E-4,0.0036000000000000003,2,2,0,328.0,130.0,328.0,408.0,4,2,2
125,2,exp,MakespanPlanner,122975,0.008949333333333335,0.04608,1,0,1,99.57142857142861,87.0,99.57142857142861,116.71428571428575,3,4,4
126,2,exp,MakespanPlanner,141761,0.014289090909090908,0.08064,1,0,2,92.0,92.0,88.61904761904763,113.38095238095242,4,4,3
127,2,exp,MakespanPlanner,109327,0.011643433333333328,0.053760000000000016,2,1,1,103.33333333333337,98.0,103.33333333333337,132.8571428571429,3,3,4
128,2,exp,MakespanPlanner,157345,0.008459593253968256,0.08064,0,0,2,86.2857142857143,76.0,86.2857142857143,92.71428571428574,4,4,4
129,2,exp,MakespanPlanner,141429,0.011797887445887435,0.06630399999999971,0,3,2,88.14285714285717,87.0,88.14285714285717,111.71428571428574,4,3,4
130,2,exp,RiskPlanner,59514,2.1800000000000004E-4,0.0023200000000000004,2,0,0,410.0,108.0,410.0,450.0,4,4,2
131,2,exp,RiskPlanner,59163,2.1800000000000004E-4,0.0023200000000000004,1,0,0,410.0,108.0,410.0,430.0,4,4,2
132,2,exp,RiskPlanner,58758,2.1800000000000004E-4,0.0023200000000000004,1,0,0,410.0,108.0,410.0,430.0,4,4,2
133,2,exp,RiskPlanner,59350,2.1800000000000004E-4,0.0023200000000000004,2,0,0,410.0,108.0,410.0,450.0,4,4,2
134,2,exp,RiskPlanner,59546,2.1800000000000004E-4,0.0023200000000000004,1,0,0,410.0,108.0,410.0,430.0,4,4,2
135,2,exp,Planner,19971,0.0029948921417565486,0.03072,0,1,0,177.19047619047618,92.0,177.19047619047618,197.19047619047618,4,4,3
136,2,exp,Planner,19862,0.006940909090909091,0.04608,0,1,2,123.85714285714286,87.0,123.85714285714286,141.0,3,4,4
137,2,exp,Planner,19525,0.004508833333333334,0.033600000000000005,2,0,2,189.14285714285714,76.0,189.14285714285714,222.0,4,4,4
138,2,exp,Planner,20021,0.0055495363262935155,0.04608,1,2,2,142.42857142857144,92.0,142.42857142857144,177.42857142857142,4,4,3
139,2,exp,Planner,19499,0.0015022132352941178,0.02304,1,1,1,180.57142857142858,76.0,180.57142857142858,218.42857142857142,4,4,4
140,2,unexp,RiskAssessmentPlanner,69215,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
141,2,unexp,RiskAssessmentPlanner,60632,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
142,2,unexp,RiskAssessmentPlanner,69390,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
143,2,unexp,RiskAssessmentPlanner,69271,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
144,2,unexp,RiskAssessmentPlanner,60862,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
145,2,unexp,MakespanPlanner,105726,0.02687383888888888,0.12544,0,0,2,63.8095238095238,62.0,63.8095238095238,72.61904761904763,3,3,4
146,2,unexp,MakespanPlanner,107683,0.02447644444444441,0.11379199999999945,1,0,2,73.28571428571428,69.0,73.28571428571428,96.14285714285718,3,2,4
147,2,unexp,MakespanPlanner,85093,0.029518133333333335,0.12544,0,0,0,62.85714285714284,62.0,62.85714285714284,62.85714285714284,2,4,4
148,2,unexp,MakespanPlanner,109786,0.03348428395061726,0.12544,2,2,1,69.0,69.0,65.19047619047618,79.00000000000001,2,3,4
149,2,unexp,MakespanPlanner,76305,0.029151416666666662,0.12544,2,1,0,68.09523809523809,62.0,68.09523809523809,73.09523809523809,3,3,4
150,2,unexp,RiskPlanner,90168,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
151,2,unexp,RiskPlanner,87195,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
152,2,unexp,RiskPlanner,79014,2.7499999999999996E-4,0.0021999999999999997,2,0,0,328.0,82.0,328.0,368.0,4,2,2
153,2,unexp,RiskPlanner,89928,2.7174999999999996E-4,0.0023159999999999995,1,0,0,328.0,82.0,328.0,348.0,4,2,2
154,2,unexp,RiskPlanner,86606,2.7499999999999996E-4,0.0021999999999999997,2,0,0,328.0,82.0,328.0,368.0,4,2,2
155,2,unexp,Planner,20069,0.0031056792150580687,0.037856,1,0,1,188.14285714285717,58.0,188.14285714285717,201.47619047619048,4,4,3
156,2,unexp,Planner,20212,0.00259830303030303,0.019600000000000003,1,1,0,197.61904761904762,65.0,197.61904761904762,232.61904761904762,3,4,3
157,2,unexp,Planner,19613,0.0016476666666666664,0.029399999999999996,1,0,1,252.95238095238093,48.0,252.95238095238093,276.2857142857142,4,4,4
158,2,unexp,Planner,19483,0.004757944444444444,0.07111999999999999,2,0,1,189.14285714285714,48.0,189.14285714285714,212.47619047619048,4,4,4
159,2,unexp,Planner,19807,0.005508342245989304,0.0784,1,0,1,166.23809523809524,58.0,166.23809523809524,196.2380952380952,4,4,3
