run id,shared,expertise,strategy,time to plan,average risk,max risk,foam collisions,wood collisions,metal collisions,best makespan,human makespan,best robot makespan,estimated robot makespan,robot foam,robot wood,robot metal
22,0,unexp,RiskAssessmentPlanner,46395,3.973835125448029E-4,0.0028399999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
23,0,unexp,RiskAssessmentPlanner,45098,3.989390681003585E-4,0.0026439999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
24,0,unexp,RiskAssessmentPlanner,45503,3.989390681003585E-4,0.0026439999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
25,0,unexp,MakespanPlanner,76048,0.019425253968253967,0.18816,1,1,2,120.42857142857144,114.0,120.42857142857144,156.85714285714286,3,3,3
26,0,unexp,MakespanPlanner,76101,0.017411187830687833,0.11759999999999998,2,1,1,122.33333333333336,114.0,122.33333333333336,147.33333333333334,3,3,3
27,0,unexp,MakespanPlanner,61798,0.023014521183053544,0.18816,0,2,2,121.85714285714286,114.0,121.85714285714286,148.76190476190476,3,3,3
28,0,unexp,MakespanPlanner,99126,0.021645777777777778,0.10751999999999999,1,1,2,114.0,114.0,106.14285714285717,138.2857142857143,3,3,3
29,0,unexp,MakespanPlanner,60405,0.012990031746031746,0.0836266666666667,1,2,2,120.42857142857144,114.0,120.42857142857144,165.42857142857142,3,3,3
30,0,unexp,RiskPlanner,45396,3.9521146953405017E-4,0.0026439999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
31,0,unexp,RiskPlanner,47032,3.9817204301075264E-4,0.0024670967741935485,3,0,0,369.0,114.0,369.0,429.0,3,3,3
32,0,unexp,RiskPlanner,45727,3.9521146953405017E-4,0.0026439999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
33,0,unexp,RiskPlanner,45944,3.9521146953405017E-4,0.0026439999999999996,2,0,0,369.0,114.0,369.0,409.0,3,3,3
34,0,unexp,RiskPlanner,45647,3.9842293906810035E-4,0.0026116129032258068,3,0,0,369.0,114.0,369.0,429.0,3,3,3
35,0,unexp,Planner,16586,0.020463629629629627,0.10751999999999999,0,2,2,114.0,114.0,112.80952380952381,136.61904761904762,3,3,3
36,0,unexp,Planner,16537,0.014030701161946268,0.11759999999999998,1,1,2,209.0,114.0,209.0,250.66666666666666,3,3,3
37,0,unexp,Planner,16522,0.005962448044062799,0.035840000000000004,1,1,1,178.04761904761904,114.0,178.04761904761904,214.71428571428572,3,3,3
38,0,unexp,Planner,16542,0.017508410052910053,0.0784,2,2,3,120.42857142857143,114.0,120.42857142857143,168.04761904761907,3,3,3
39,0,unexp,Planner,16456,0.023025000000000035,0.15530666666666704,1,2,2,115.66666666666667,114.0,115.66666666666667,148.52380952380955,3,3,3
40,2,exp,RiskAssessmentPlanner,54334,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
41,2,exp,RiskAssessmentPlanner,54438,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
42,2,exp,RiskAssessmentPlanner,54798,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
43,2,exp,RiskAssessmentPlanner,54247,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
44,2,exp,RiskAssessmentPlanner,54311,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
45,2,exp,MakespanPlanner,80091,0.011566095238095236,0.053760000000000016,2,1,1,73.28571428571428,69.0,73.28571428571428,98.28571428571432,3,2,4
46,2,exp,MakespanPlanner,95186,0.01274014814814816,0.053760000000000016,0,0,1,70.42857142857142,69.0,70.42857142857142,85.42857142857144,3,2,4
47,2,exp,MakespanPlanner,69919,0.007932380952380953,0.05376000000000001,1,1,0,60.999999999999986,55.0,60.999999999999986,64.57142857142857,4,3,4
48,2,exp,MakespanPlanner,71194,0.011388226190476195,0.08064,0,2,1,65.23809523809523,65.0,65.23809523809523,71.42857142857143,4,3,3
49,2,exp,MakespanPlanner,57955,0.012257999999999996,0.08064,1,1,1,65.23809523809523,62.0,65.23809523809523,69.52380952380952,3,3,4
50,2,exp,RiskPlanner,72579,1.1900000000000003E-4,9.520000000000003E-4,2,0,0,328.0,82.0,328.0,368.0,4,2,2
51,2,exp,RiskPlanner,74614,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
52,2,exp,RiskPlanner,72456,1.1900000000000003E-4,9.520000000000003E-4,2,0,0,328.0,82.0,328.0,368.0,4,2,2
53,2,exp,RiskPlanner,72153,1.1900000000000003E-4,9.520000000000003E-4,2,0,0,328.0,82.0,328.0,368.0,4,2,2
54,2,exp,RiskPlanner,74310,1.1775000000000002E-4,0.0010040000000000001,1,0,0,328.0,82.0,328.0,348.0,4,2,2
55,2,exp,Planner,17567,0.0025028504813477737,0.03072,1,1,0,162.95238095238096,48.0,162.95238095238096,186.2857142857143,4,4,4
56,2,exp,Planner,17574,0.0025958333333333337,0.05040000000000001,0,2,0,162.0,48.0,162.0,183.42857142857142,4,4,4
57,2,exp,Planner,17455,9.966666666666669E-5,0.00144,2,0,0,231.99999999999997,48.0,231.99999999999997,272.0,4,4,4
58,2,exp,Planner,17309,4.7416666666666663E-4,0.009,0,2,0,187.71428571428572,48.0,187.71428571428572,214.38095238095235,4,4,4
59,2,exp,Planner,17280,0.004422000000000001,0.0288,0,2,1,149.14285714285717,48.0,149.14285714285717,162.71428571428575,4,4,4
60,2,unexp,RiskAssessmentPlanner,60852,5.993827160493827E-4,0.006088888888888889,2,1,0,369.0,119.0,369.0,429.0,4,3,2
61,2,unexp,RiskAssessmentPlanner,55345,0.0011749999999999998,0.0084,2,2,0,328.0,130.0,328.0,408.0,4,2,2
62,2,unexp,RiskAssessmentPlanner,55123,0.0011749999999999998,0.0084,2,2,0,328.0,130.0,328.0,408.0,4,2,2
63,2,unexp,RiskAssessmentPlanner,60506,5.993827160493827E-4,0.006088888888888889,2,1,0,369.0,119.0,369.0,429.0,4,3,2
64,2,unexp,RiskAssessmentPlanner,55353,0.0011749999999999998,0.0084,2,2,0,328.0,130.0,328.0,408.0,4,2,2
65,2,unexp,MakespanPlanner,84012,0.03624833333333333,0.18816,2,1,1,102.85714285714289,98.0,102.85714285714289,140.71428571428575,2,4,4
66,2,unexp,MakespanPlanner,104982,0.03180167222222223,0.12544,2,0,1,98.0,98.0,96.19047619047622,114.76190476190479,3,3,4
67,2,unexp,MakespanPlanner,118638,0.03874024242424243,0.18816,2,1,3,87.1904761904762,87.0,87.1904761904762,114.5714285714286,3,4,4
68,2,unexp,MakespanPlanner,97062,0.018083333333333333,0.0784,2,0,2,85.80952380952384,76.0,85.80952380952384,102.4761904761905,4,4,4
69,2,unexp,MakespanPlanner,111562,0.031144272727272725,0.12544,1,2,1,91.00000000000001,87.0,91.00000000000001,119.57142857142858,3,4,4
70,2,unexp,RiskPlanner,49763,5.06E-4,0.005392,2,0,0,410.0,108.0,410.0,450.0,4,4,2
71,2,unexp,RiskPlanner,49879,5.06E-4,0.005392,2,0,0,410.0,108.0,410.0,450.0,4,4,2
72,2,unexp,RiskPlanner,46064,2.0046078431372547E-4,0.0024470588235294116,2,0,0,492.0,76.0,492.0,532.0,4,4,4
73,2,unexp,RiskPlanner,50017,5.06E-4,0.005392,2,0,0,410.0,108.0,410.0,450.0,4,4,2
74,2,unexp,RiskPlanner,49522,5.06E-4,0.005392,2,0,0,410.0,108.0,410.0,450.0,4,4,2
75,2,unexp,Planner,17369,0.0041762099737532804,0.041664,1,1,1,162.47619047619048,76.0,162.47619047619048,195.33333333333337,4,4,4
76,2,unexp,Planner,17335,0.00627059420289855,0.04479999999999999,1,2,2,192.0,76.0,192.0,227.23809523809524,4,4,4
77,2,unexp,Planner,17293,0.00944475,0.11759999999999998,2,1,1,130.5714285714286,76.0,130.5714285714286,161.52380952380952,4,4,4
78,2,unexp,Planner,17250,0.008663268518518516,0.11759999999999998,0,1,3,203.9047619047619,76.0,203.9047619047619,249.38095238095238,4,4,4
79,2,unexp,Planner,17292,0.010819410714285714,0.06748000000000001,1,2,2,152.47619047619045,76.0,152.47619047619045,195.80952380952382,4,4,4
80,4,exp,RiskAssessmentPlanner,65070,1.6070344827586206E-4,0.002262068965517241,1,0,0,410.0,71.0,410.0,430.0,5,4,1
81,4,exp,RiskAssessmentPlanner,65292,1.6070344827586206E-4,0.002262068965517241,1,0,0,410.0,71.0,410.0,430.0,5,4,1
82,4,exp,RiskAssessmentPlanner,65374,1.6070344827586206E-4,0.002262068965517241,1,0,0,410.0,71.0,410.0,430.0,5,4,1
83,4,exp,RiskAssessmentPlanner,65562,1.6070344827586206E-4,0.002262068965517241,1,0,0,410.0,71.0,410.0,430.0,5,4,1
84,4,exp,RiskAssessmentPlanner,65302,1.6070344827586206E-4,0.002262068965517241,1,0,0,410.0,71.0,410.0,430.0,5,4,1
85,4,exp,MakespanPlanner,119204,0.01655424242424243,0.08064,1,0,1,54.333333333333314,52.0,54.333333333333314,62.4285714285714,4,2,5
86,4,exp,MakespanPlanner,139533,0.015477333333333336,0.08064,1,2,2,49.14285714285713,45.0,49.14285714285713,57.714285714285694,4,3,5
87,4,exp,MakespanPlanner,125957,0.017516799999999978,0.05913599999999999,0,2,1,59.0,59.0,55.714285714285694,68.57142857142856,3,2,5
88,4,exp,MakespanPlanner,128781,0.016977787878787887,0.053760000000000016,1,2,1,54.333333333333314,52.0,54.333333333333314,65.99999999999999,3,3,5
89,4,exp,MakespanPlanner,141269,0.018169090909090913,0.08064,1,2,1,52.0,52.0,50.999999999999986,60.28571428571427,2,4,5
90,4,exp,RiskPlanner,78675,3.6615384615384627E-5,9.520000000000003E-4,1,0,0,533.0,41.0,533.0,553.0,5,4,4
91,4,exp,RiskPlanner,77630,3.6615384615384627E-5,9.520000000000003E-4,1,0,0,533.0,41.0,533.0,553.0,5,4,4
92,4,exp,RiskPlanner,78300,3.6615384615384627E-5,9.520000000000003E-4,1,0,0,533.0,41.0,533.0,553.0,5,4,4
93,4,exp,RiskPlanner,78751,3.6615384615384627E-5,9.520000000000003E-4,1,0,0,533.0,41.0,533.0,553.0,5,4,4
94,4,exp,RiskPlanner,78946,3.6615384615384627E-5,9.520000000000003E-4,1,0,0,533.0,41.0,533.0,553.0,5,4,4
95,4,exp,Planner,17476,1.9723976608187135E-4,0.0038400000000000005,1,0,0,244.04761904761904,24.0,244.04761904761904,259.0476190476191,5,5,5
96,4,exp,Planner,18164,9.571428571428571E-5,0.00268,0,1,0,164.47619047619048,31.0,164.47619047619048,184.47619047619048,5,4,5
97,4,exp,Planner,18216,0.0024365304789550073,0.03072,2,0,0,148.23809523809524,38.0,148.23809523809524,164.66666666666666,4,4,5
98,4,exp,Planner,17550,2.089395267309378E-4,0.0038400000000000005,1,0,0,166.8571428571429,31.0,166.8571428571429,181.8571428571429,5,4,5
99,4,exp,Planner,18211,0.0014211538461538465,0.011000000000000001,0,0,1,239.19047619047618,41.0,239.19047619047618,245.85714285714283,5,4,4
100,4,unexp,RiskAssessmentPlanner,77121,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
101,4,unexp,RiskAssessmentPlanner,77105,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
102,4,unexp,RiskAssessmentPlanner,65883,3.416623931623932E-4,0.005835897435897437,1,1,0,492.0,81.0,492.0,532.0,5,4,3
103,4,unexp,RiskAssessmentPlanner,76290,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
104,4,unexp,RiskAssessmentPlanner,76614,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
105,4,unexp,MakespanPlanner,109949,0.026834051282051262,0.12544,2,2,0,67.76190476190474,60.0,67.76190476190474,77.04761904761905,4,4,5
106,4,unexp,MakespanPlanner,161071,0.031547452991453014,0.12544,1,3,1,69.19047619047618,60.0,69.19047619047618,80.61904761904763,4,4,5
107,4,unexp,MakespanPlanner,113910,0.029128163003663,0.12544,2,1,0,69.66666666666666,60.0,69.66666666666666,75.85714285714286,3,5,5
108,4,unexp,MakespanPlanner,160119,0.026161641025641016,0.12544,2,0,3,67.76190476190474,60.0,67.76190476190474,82.28571428571429,3,5,5
109,4,unexp,MakespanPlanner,154933,0.03638525,0.12544,2,3,1,71.0,71.0,68.19047619047618,86.2857142857143,4,3,5
110,4,unexp,RiskPlanner,61839,8.1009009009009E-5,0.00243027027027027,1,0,0,615.0,38.0,615.0,635.0,5,5,5
111,4,unexp,RiskPlanner,62491,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
112,4,unexp,RiskPlanner,61965,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
113,4,unexp,RiskPlanner,61965,8.1009009009009E-5,0.00243027027027027,1,0,0,615.0,38.0,615.0,635.0,5,5,5
114,4,unexp,RiskPlanner,62779,2.9916483516483517E-4,0.005414285714285714,1,0,0,533.0,70.0,533.0,553.0,5,5,3
115,4,unexp,Planner,17319,0.0018399999999999998,0.048999999999999995,0,1,0,246.42857142857142,38.0,246.42857142857142,266.42857142857144,5,5,5
116,4,unexp,Planner,18760,0.001038905982905983,0.01699555555555556,0,0,1,233.0,60.0,233.0,253.0,3,5,5
117,4,unexp,Planner,17968,0.005357560802234069,0.0784,0,1,1,215.8571428571429,60.0,215.8571428571429,245.8571428571429,4,4,5
118,4,unexp,Planner,17737,0.008224611111111111,0.0608,1,0,1,239.61904761904762,76.0,239.61904761904762,264.6190476190476,4,4,4
119,4,unexp,Planner,17354,0.0018674871794871794,0.0448,0,0,1,290.23809523809524,38.0,290.23809523809524,310.23809523809524,5,5,5
120,6,exp,RiskAssessmentPlanner,101362,0.006005361904761904,0.033600000000000005,1,0,0,100.47619047619045,74.0,100.47619047619045,120.47619047619047,4,6,0
121,6,exp,RiskAssessmentPlanner,139364,0.002832077922077923,0.053760000000000016,1,0,0,97.66666666666667,49.0,97.66666666666667,117.66666666666667,5,0,6
122,6,exp,RiskAssessmentPlanner,107260,0.003441818181818183,0.053760000000000016,0,0,0,86.71428571428572,52.0,86.71428571428572,86.71428571428572,6,0,5
123,6,exp,RiskAssessmentPlanner,87873,0.0013299270072992702,0.033600000000000005,1,0,0,152.04761904761907,44.0,152.04761904761907,172.04761904761907,4,6,3
124,6,exp,RiskAssessmentPlanner,97807,0.002893888888888889,0.013440000000000004,0,0,0,102.0,102.0,68.85714285714286,68.85714285714286,6,0,0
125,6,exp,MakespanPlanner,148868,0.021606666666666673,0.08064,2,0,3,46.28571428571428,45.0,46.28571428571428,53.42857142857142,2,5,5
126,6,exp,MakespanPlanner,145364,0.017196666666666673,0.053760000000000016,2,1,0,46.28571428571428,42.0,46.28571428571428,50.571428571428555,2,4,6
127,6,exp,MakespanPlanner,142093,0.01642666666666667,0.053760000000000016,0,2,0,46.28571428571428,42.0,46.28571428571428,49.14285714285713,3,3,6
128,6,exp,MakespanPlanner,141792,0.015831666666666674,0.053760000000000016,0,2,0,46.28571428571428,42.0,46.28571428571428,49.14285714285713,3,3,6
129,6,exp,MakespanPlanner,140537,0.01555866666666667,0.05376,2,1,0,46.28571428571428,42.0,46.28571428571428,50.571428571428555,4,2,6
130,6,exp,RiskPlanner,291069,1.411764705882353E-4,0.0048000000000000004,0,0,0,607.0,7.0,607.0,607.0,6,5,6
131,6,exp,RiskPlanner,83875,1.298148148148148E-4,0.0021999999999999997,0,0,0,462.0,60.0,462.0,462.0,6,6,0
132,6,exp,RiskPlanner,67522,4.7371308016877647E-4,0.009600000000000001,0,0,0,457.7142857142857,60.0,457.7142857142857,457.7142857142857,6,6,0
133,6,exp,RiskPlanner,483753,2.2588235294117653E-4,0.007680000000000002,0,0,0,417.0,7.0,417.0,417.0,5,6,6
134,6,exp,RiskPlanner,141549,2.214912280701755E-4,9.178947368421055E-4,0,0,0,246.0,102.0,246.0,246.0,6,0,0
135,6,exp,Planner,20734,9.176923076923077E-4,0.015360000000000002,0,0,1,181.71428571428572,17.0,181.71428571428572,188.38095238095238,6,5,5
136,6,exp,Planner,18493,2.823529411764706E-4,0.009600000000000001,0,0,0,306.5238095238095,7.0,306.5238095238095,306.5238095238095,6,5,6
137,6,exp,Planner,20742,0.0026844444444444446,0.03072,0,0,0,290.23809523809524,21.0,290.23809523809524,290.23809523809524,3,6,6
138,6,exp,Planner,19332,0.0024423529411764706,0.08064,0,0,1,258.9047619047619,10.0,258.9047619047619,260.33333333333337,6,6,5
139,6,exp,Planner,20281,1.1294117647058825E-4,0.0038400000000000005,0,0,0,282.7142857142857,7.0,282.7142857142857,282.7142857142857,6,5,6
140,6,unexp,RiskAssessmentPlanner,150455,0.006253333333333334,0.0784,2,0,0,158.1904761904762,76.0,158.1904761904762,198.1904761904762,2,6,4
141,6,unexp,RiskAssessmentPlanner,99396,0.01509222222222222,0.0784,1,0,0,100.09523809523813,76.0,100.09523809523813,120.09523809523814,2,6,4
142,6,unexp,RiskAssessmentPlanner,114840,0.015625,0.0784,1,0,0,118.09523809523809,103.0,118.09523809523809,138.0952380952381,1,6,3
143,6,unexp,RiskAssessmentPlanner,145755,0.007139863945578231,0.03136,0,0,1,146.0,146.0,129.85714285714283,144.85714285714283,6,0,1
144,6,unexp,RiskAssessmentPlanner,95229,0.008897090909090908,0.0784,1,0,0,170.52380952380952,102.0,170.52380952380952,190.52380952380952,4,6,1
145,6,unexp,MakespanPlanner,197966,0.03435399999999999,0.12544,3,2,0,53.999999999999986,44.0,53.999999999999986,61.14285714285713,4,4,6
146,6,unexp,MakespanPlanner,197513,0.038880000000000005,0.12544,1,2,0,53.999999999999986,44.0,53.999999999999986,58.28571428571427,3,5,6
147,6,unexp,MakespanPlanner,194059,0.04119661538461538,0.12544,3,0,0,55.0,55.0,52.999999999999986,57.28571428571427,3,4,6
148,6,unexp,MakespanPlanner,195701,0.032145999999999994,0.12544,1,1,0,53.999999999999986,44.0,53.999999999999986,56.85714285714285,5,3,6
149,6,unexp,MakespanPlanner,197582,0.03206199999999999,0.12544,1,1,0,56.85714285714284,44.0,56.85714285714284,59.7142857142857,4,4,6
150,6,unexp,RiskPlanner,150493,7.028771929824562E-4,0.002136,0,0,0,246.0,162.0,246.0,246.0,6,0,0
151,6,unexp,RiskPlanner,73343,0.002873692722371968,0.07840000000000001,0,0,0,540.6666666666667,44.0,540.6666666666667,540.6666666666667,6,2,6
152,6,unexp,RiskPlanner,150197,7.028771929824562E-4,0.002136,0,0,0,246.0,162.0,246.0,246.0,6,0,0
153,6,unexp,RiskPlanner,290725,3.294117647058823E-4,0.0112,0,0,0,607.0,11.0,607.0,607.0,6,5,6
154,6,unexp,RiskPlanner,65124,0.0023115555555555554,0.048999999999999995,0,0,0,458.6666666666667,96.0,458.6666666666667,458.6666666666667,6,6,0
155,6,unexp,Planner,19638,2.635294117647059E-4,0.008960000000000001,0,0,0,336.04761904761904,11.0,336.04761904761904,336.04761904761904,6,5,6
156,6,unexp,Planner,19727,0.0010577142857142855,0.0196,0,0,1,359.23809523809524,49.0,359.23809523809524,379.23809523809524,4,5,5
157,6,unexp,Planner,20750,4.070967741935484E-4,0.013027096774193548,0,0,1,306.4761904761904,32.0,306.4761904761904,326.4761904761904,6,6,4
158,6,unexp,Planner,19334,0.0,0.0,0,0,0,338.4761904761904,1.0,338.4761904761904,338.4761904761904,6,6,6
159,6,unexp,Planner,19420,0.004166044989775051,0.053759999999999995,0,1,1,284.04761904761904,43.0,284.04761904761904,289.76190476190476,6,5,4
